8.839037655235721047e+00 2.534001359977411383e-01 1.303311808954010775e+00
2.686057360347685830e+00 9.269360388006809615e+00 3.581245193539074556e+00
6.176092292227242098e-01 4.849904057128737733e+00 5.447769305332701428e+00
9.545926193654310055e+00 2.962202706724640144e+00 1.406509896081453714e-01
3.058211558720627998e+00 6.894429829720396086e+00 3.568224355398594838e+00
4.095728052474657765e+00 8.747250900369989424e+00 8.948779450298543381e+00
1.325215489311112327e+00 9.772419206633639277e+00 9.340799388006001180e+00
3.750939054577455689e+00 1.206382050191416866e+00 1.062261811132088063e+00
6.177228135171607626e+00 5.742634466956848982e+00 3.382819003381212219e+00
3.333941651304498599e+00 2.717373323145590991e+00 6.128738233136110658e+00
4.536838766177420101e-01 8.489616957092678717e+00 1.761254349416050413e+00
6.424167165548211322e+00 9.143156088931206682e+00 6.182430207125624300e+00
8.457979990903726986e+00 4.742024202590284787e+00 9.935227524527066478e+00
8.094583335530572299e+00 2.257734615953574941e+00 7.203331170030651265e+00
6.675916901593259567e+00 6.983692556240259641e+00 1.114292901784487144e+00
8.427607426884575759e-01 4.680922329432986473e+00 6.974487359592568936e+00
6.003030171974313767e+00 2.359412383358032717e+00 2.417783409555723573e+00
2.947552211528408073e+00 6.736674993628670727e+00 5.940090161481959008e-01
3.196010927064452112e-01 3.759833164425078422e+00 8.498637901948519868e+00
2.464097526437610597e+00 6.241614498279286494e+00 4.086276627253752736e+00
8.111102128168891312e+00 2.975102071146764615e+00 3.181506751065198202e+00
3.647272301547119788e+00 5.822782544289636597e+00 8.407572024088526774e+00
1.098582009783282132e+00 4.407110012173349745e+00 8.973748023818247432e+00
9.856299284691838469e-01 1.069144758614003488e+00 7.088716161784605951e+00
1.257983471275896381e+00 3.383444458063755711e+00 7.801841773268181068e-01
1.049477633753986838e+00 9.259630940105740393e+00 5.194974945149931855e+00
1.840432632208236496e+00 3.485909364866262905e+00 2.197036269736592828e+00
1.900930480367850617e+00 1.242909905384116387e+00 6.142503044596950623e+00
2.930230245239608955e+00 7.896766673596068209e+00 1.949518912111237734e+00
6.222934755498373605e+00 3.123169251659337675e+00 4.868218550581909554e+00
1.927165666133626720e+00 9.428962402110492746e+00 3.585524411437179815e+00
6.658334875851068535e-01 8.942553822641121641e+00 1.527314551126975894e+00
7.453175711021042815e-01 7.038625964687076575e+00 6.953285333995473660e-01
6.319482463425799779e+00 4.041118611063946986e+00 5.935389591050271640e+00
7.597534701159660564e+00 7.591838903518351778e+00 2.463729870127568944e+00
4.217778238269199953e+00 6.643686497482068631e+00 6.887993961273873644e+00
4.781292292546032385e+00 1.730509836219380482e+00 3.224653522795097871e+00
7.810614462602777586e+00 9.859877523700678381e+00 6.172273948686490819e+00
6.389950064161360466e+00 8.597724151019130900e+00 3.964133879955547890e+00
7.719183316749847812e+00 7.081725740869950769e+00 1.023076892601693100e-01
6.131882750368561119e+00 2.099833585604019781e+00 7.536563094751447256e-01
9.276087970725052756e+00 6.762647021781832635e+00 5.932119642063097942e+00
4.694916306339554701e+00 6.190608218467127166e+00 7.818434215939436882e+00
1.304021341898983222e+00 4.971784318495201305e+00 1.080095728611499828e+00
1.693676380221166289e+00 5.751180071667451266e+00 6.421103466683685035e+00
3.147119868615433358e-01 2.561625649512343728e+00 4.495723501267045563e+00
5.175407239405638293e-01 6.080172489987256679e-01 8.741284755160696918e+00
3.481937092780804655e+00 7.264425444301730650e+00 1.338934076536479889e+00
1.192078404969040273e+00 9.519665252109621889e+00 4.887406839749860232e+00
3.923234330905713829e+00 1.099948764936625745e+00 8.565328804002160012e+00
7.252141413630113220e+00 5.195814484322731630e+00 3.163294724008568259e+00
3.560832487293467352e+00 1.753319363994920721e-01 1.537093987288256081e+00
1.275147677316005312e+00 1.224407467237734748e+00 4.967560871214671270e-01
5.766272296736794090e+00 2.207442854764078977e+00 8.633216663852149253e+00
3.830369122953543037e+00 8.335740282461285844e+00 2.038710574585704816e+00
4.477366039639459672e+00 9.423075424222194130e+00 7.077681346533087670e+00
9.006537556480685325e+00 2.173718116068550366e+00 5.296211821559221100e+00
4.010577626139895102e+00 8.482841372062946306e+00 6.660209470663804865e+00
2.996745739276562848e-01 5.923908588746371606e+00 8.987317783688453687e+00
9.763976272337493434e-02 1.298636017622055716e+00 1.291518753720899415e+00
1.211151762772866292e-01 5.637417383613985145e+00 2.374058793402556766e+00
1.637023746058063889e-01 5.520208999267190997e+00 6.379939228014452013e+00
7.702305415288705603e+00 5.442073405755732729e+00 7.905421470401368111e+00
1.625916671023169835e+00 2.964268296485337295e+00 5.232836516115372483e+00
8.344357589322989099e+00 5.269981469492316606e+00 3.373003265487595215e-01
3.181912145342855602e+00 2.671532240907414923e-01 2.378190807851565669e-01
9.020761107839472714e+00 8.863529901778821607e-01 5.825784970009513231e+00
2.053270552887037859e+00 7.531409136954017036e+00 4.174289142083797977e+00
7.905503767113848390e+00 2.105003705646157908e-01 6.475266375514040718e+00
1.862768179361905529e+00 5.030491854269652841e+00 2.304482146140636178e+00
1.242309945955565320e+00 3.734641816446875318e+00 3.644262141157378565e+00
5.597738569937752651e+00 4.098295629547296315e+00 7.624750680598442187e+00
5.978064562165133822e+00 9.209815625103264125e+00 4.623796890993613573e+00
3.876980069980688892e+00 5.499251684245722416e+00 5.893339570834274177e+00
6.068308091680933103e+00 3.382464185846285609e+00 1.806138294029278057e+00
7.044233661615195707e+00 2.397504540245611881e+00 8.201302308552630649e+00
2.802619080001456986e+00 6.449111020937636773e-01 9.157239036693267664e+00
