-1.563299999999999912e+01 -2.447700000000000209e+00 1.005399999999999937e-06
-1.563299999999999912e+01 -2.422600000000000087e+00 2.366700000000000142e-06
-1.563299999999999912e+01 -2.397499999999999964e+00 2.451100000000000131e-06
-1.563299999999999912e+01 -2.372399999999999842e+00 1.813400000000000078e-06
-1.563299999999999912e+01 -2.297099999999999920e+00 3.075100000000000001e-06
-1.563299999999999912e+01 -2.271999999999999797e+00 1.599699999999999947e-05
-1.563299999999999912e+01 -2.246900000000000119e+00 2.425699999999999832e-05
-1.563299999999999912e+01 -2.221799999999999997e+00 3.773700000000000139e-05
-1.563299999999999912e+01 -2.196699999999999875e+00 4.118799999999999935e-05
-1.563299999999999912e+01 -2.171499999999999986e+00 3.956300000000000051e-05
-1.563299999999999912e+01 -2.146399999999999864e+00 2.672300000000000147e-05
-1.563299999999999912e+01 -2.121300000000000185e+00 1.851099999999999946e-05
-1.563299999999999912e+01 -2.096200000000000063e+00 1.108600000000000025e-05
-1.563299999999999912e+01 -2.071099999999999941e+00 1.679099999999999941e-06
-1.563299999999999912e+01 -1.644400000000000084e+00 1.361800000000000031e-06
-1.563299999999999912e+01 -1.619199999999999973e+00 1.667799999999999939e-06
-1.563299999999999912e+01 -1.518799999999999928e+00 2.533499999999999968e-06
-1.563299999999999912e+01 -1.493700000000000028e+00 4.803700000000000273e-06
-1.563299999999999912e+01 -1.468599999999999905e+00 7.088600000000000199e-06
-1.563299999999999912e+01 -1.443500000000000005e+00 5.444100000000000104e-06
-1.563299999999999912e+01 -1.418400000000000105e+00 2.576100000000000204e-06
-1.563299999999999912e+01 -1.393299999999999983e+00 1.071800000000000055e-06
-1.563299999999999912e+01 -1.368200000000000083e+00 7.496699999999999730e-06
-1.563299999999999912e+01 -1.343099999999999961e+00 2.913000000000000062e-05
-1.563299999999999912e+01 -1.318000000000000060e+00 3.773700000000000139e-05
-1.563299999999999912e+01 -1.292899999999999938e+00 3.551999999999999873e-05
-1.563299999999999912e+01 -1.267800000000000038e+00 7.136900000000000228e-06
-1.563299999999999912e+01 -1.242699999999999916e+00 1.462399999999999966e-06
-1.563299999999999912e+01 -1.217600000000000016e+00 2.972099999999999886e-05
-1.563299999999999912e+01 -1.192499999999999893e+00 2.607500000000000226e-04
-1.563299999999999912e+01 -1.167399999999999993e+00 5.172599999999999637e-04
-1.563299999999999912e+01 -1.142300000000000093e+00 7.934700000000000043e-04
-1.563299999999999912e+01 -1.117199999999999971e+00 1.316499999999999962e-03
-1.563299999999999912e+01 -1.092100000000000071e+00 1.511500000000000040e-03
-1.563299999999999912e+01 -1.066899999999999959e+00 1.397999999999999937e-03
-1.563299999999999912e+01 -1.041800000000000059e+00 1.147599999999999922e-03
-1.563299999999999912e+01 -1.016699999999999937e+00 8.325300000000000538e-04
-1.563299999999999912e+01 -9.916300000000000114e-01 2.538500000000000175e-04
-1.563299999999999912e+01 -9.665300000000000002e-01 6.913400000000000589e-05
-1.563299999999999912e+01 -9.414200000000000346e-01 6.951900000000000305e-06
-1.563299999999999912e+01 -9.163200000000000234e-01 7.272300000000000151e-05
-1.563299999999999912e+01 -8.912099999999999467e-01 1.343200000000000015e-04
-1.563299999999999912e+01 -8.661100000000000465e-01 1.222600000000000119e-04
-1.563299999999999912e+01 -8.409999999999999698e-01 7.547699999999999581e-05
-1.563299999999999912e+01 -8.158999999999999586e-01 3.120799999999999665e-05
-1.563299999999999912e+01 -7.907899999999999929e-01 5.247399999999999938e-05
-1.563299999999999912e+01 -7.656899999999999817e-01 1.341600000000000030e-04
